Oct 20, 2018 17:43:51.198848186 MST,
Oct 20, 2018 17:43:51.202393598 MST,4344
Oct 20, 2018 17:43:51.202491227 MST,
Oct 20, 2018 17:43:51.206030390 MST,2896
Oct 20, 2018 17:43:51.206117620 MST,
Oct 20, 2018 17:43:51.208475725 MST,1448
Oct 20, 2018 17:43:51.209657335 MST,4344
Oct 20, 2018 17:43:51.209734173 MST,
Oct 20, 2018 17:43:51.212085766 MST,2896
Oct 20, 2018 17:43:51.212164070 MST,
Oct 20, 2018 17:43:51.214540205 MST,2896
Oct 20, 2018 17:43:51.214591926 MST,
Oct 20, 2018 17:43:51.216923028 MST,2896
Oct 20, 2018 17:43:51.217022105 MST,
Oct 20, 2018 17:43:51.219348458 MST,1448
Oct 20, 2018 17:43:51.220568385 MST,4344
Oct 20, 2018 17:43:51.220640709 MST,
Oct 20, 2018 17:43:51.222977996 MST,2896
Oct 20, 2018 17:43:51.223066962 MST,
Oct 20, 2018 17:43:51.225401915 MST,4344
Oct 20, 2018 17:43:51.225481566 MST,
Oct 20, 2018 17:43:51.229055555 MST,4344
Oct 20, 2018 17:43:51.229135495 MST,
Oct 20, 2018 17:43:51.232668524 MST,4344
